"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:37:33.4980331 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4980508 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4981081 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4981323 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4981507 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4981717 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\bcryptprimitives.dll","SUCCESS","AllocationSize: 430,080, EndOfFile: 427,248, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4981807 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\bcryptprimitives.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4981984 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\bcryptprimitives.dll","SUCCESS","AllocationSize: 430,080, EndOfFile: 427,248, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4982131 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\bcryptprimitives.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4982328 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\bcryptprimitives.dll","SUCCESS",""
"9:37:33.4983306 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4984377 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4984520 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS","CreationTime: 4/27/2025 6:31:23 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:23 AM, ChangeTime: 5/11/2025 4:22:30 AM, FileAttributes: A"
"9:37:33.4984595 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS",""
"9:37:33.4984850 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4985071 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4985245 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4985827 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4986056 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4986220 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4986421 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS","AllocationSize: 1,511,424, EndOfFile: 1,508,808, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4986507 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\InputHost.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4986595 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS","AllocationSize: 1,511,424, EndOfFile: 1,508,808, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4986737 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\InputHost.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4986914 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\InputHost.dll","SUCCESS",""
"9:37:33.4987903 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4988950 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4989092 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS","CreationTime: 3/28/2025 7:08:18 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 3/28/2025 7:08:18 AM, ChangeTime: 5/11/2025 4:19:23 AM, FileAttributes: A"
"9:37:33.4989167 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS",""
"9:37:33.4989418 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4989632 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4989803 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4990370 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4990675 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4990919 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4991189 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS","AllocationSize: 901,120, EndOfFile: 899,816, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4991289 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\CoreMessaging.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4991386 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS","AllocationSize: 901,120, EndOfFile: 899,816, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4991549 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4991788 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\CoreMessaging.dll","SUCCESS",""
"9:37:33.4993133 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4994524 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4994750 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","CreationTime: 4/27/2025 6:31:28 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:28 AM, ChangeTime: 5/11/2025 1:59:01 PM, FileAttributes: A"
"9:37:33.4994832 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS",""
"9:37:33.4995174 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4995431 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.4995614 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.4996192 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4996462 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.4996632 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.4997245 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.4997485 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: uxtheme.dll, 2: uxtheme.dll"
"9:37:33.4997652 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.4997914 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","AllocationSize: 520,192, EndOfFile: 518,656, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4998004 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.4998092 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","AllocationSize: 520,192, EndOfFile: 518,656, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.4998233 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.4998415 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS",""
"9:37:33.4999368 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5000435 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5000667 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS","CreationTime: 1/14/2025 10:34:05 PM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 1/14/2025 10:34:05 PM, ChangeTime: 5/11/2025 1:58:40 PM, FileAttributes: A"
"9:37:33.5000746 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS",""
"9:37:33.5001005 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5001224 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.5001401 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.5002186 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5002455 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.5002678 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.5003356 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5003628 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\nsi.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: nsi.dll, 2: nsi.dll"
"9:37:33.5003865 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.5004150 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS","AllocationSize: 24,576, EndOfFile: 21,808, NumberOfLinks: 3, DeletePending: False, Directory: False"
"9:37:33.5004249 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\nsi.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.5004339 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS","AllocationSize: 24,576, EndOfFile: 21,808, NumberOfLinks: 3, DeletePending: False, Directory: False"
"9:37:33.5004483 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\nsi.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.5004665 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\nsi.dll","SUCCESS",""
"9:37:33.5005514 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5006568 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5006787 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","CreationTime: 4/27/2025 6:31:19 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:19 AM, ChangeTime: 5/11/2025 1:59:00 PM, FileAttributes: A"
"9:37:33.5006863 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS",""
"9:37:33.5007119 PM","WerFault.exe","22096","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5007395 PM","WerFault.exe","22096","QueryDirectory","C:\Windows","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Windows, 2: Windows"
"9:37:33.5007566 PM","WerFault.exe","22096","CloseFile","C:\","SUCCESS",""
"9:37:33.5008155 PM","WerFault.exe","22096","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5008387 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\System32","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: System32, 2: System32"
"9:37:33.5008551 PM","WerFault.exe","22096","CloseFile","C:\Windows","SUCCESS",""
"9:37:33.5009138 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5009374 PM","WerFault.exe","22096","QueryDirectory","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: dhcpcsvc.dll, 2: dhcpcsvc.dll"
"9:37:33.5009541 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"9:37:33.5009811 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","AllocationSize: 106,496, EndOfFile: 103,328, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.5009935 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\dhcpcsvc.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
"9:37:33.5010033 PM","WerFault.exe","22096","QueryStandardInformationFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","AllocationSize: 106,496, EndOfFile: 103,328, NumberOfLinks: 2, DeletePending: False, Directory: False"
"9:37:33.5010180 PM","WerFault.exe","22096","CreateFileMapping","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS","SyncType: SyncTypeOther"
"9:37:33.5010360 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\dhcpcsvc.dll","SUCCESS",""
"9:37:33.5011264 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5012412 PM","WerFault.exe","22096","CreateFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:33.5012685 PM","WerFault.exe","22096","QueryBasicInformationFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS","CreationTime: 4/27/2025 6:31:20 AM, LastAccessTime: 7/14/2025 9:37:33 PM, LastWriteTime: 4/27/2025 6:31:20 AM, ChangeTime: 5/11/2025 1:59:00 PM, FileAttributes: A"
"9:37:33.5012769 PM","WerFault.exe","22096","CloseFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS",""
